"EmployeeID","EmployeeName","JobTitle","Email","Phone","Manager"
"25674","Henry Herring","Project Manager","henry_herring@brlda.gov","942.980.2404x713","Stephen Lawrence"
"25675","Ryan Patterson","Program Manager","ryan_patterson@brlda.gov","794.101.8691x47884","Michael Adkins"
"25676","Garrett Flores","Data Analyst","garrett_flores@brlda.gov","216.557.1683","Anna Benson"
"25677","Theresa Webb","Data Engineer","theresa_webb@brlda.gov","569846762","Russell Gregory"
"25678","Joshua Vazquez","Project Manager","joshua_vazquez@brlda.gov","	+1-581-241-9229","Jason Perez"
"25679","Anthony Jackson","Data Scientist","anthony_jackson@brlda.gov","001-502-237-1029","Maria Vazquez DVM"
"25680","Mr. Raymond Parker","Project Manager","mr._raymond_parker@brlda.gov","972.149.8756x9091","Brianna Wagner"
"25681","Kelly Woods","Program Manager","kelly_woods@brlda.gov","967.542.1024x7833","Lauren Nelson"
"25682","Mr. John Graham","Business Analyst","mr._john_graham@brlda.gov","887-663-9292x3860","Susan Murray"
"25683","Vincent Stewart","Statistician","vincent_stewart@brlda.gov","577.641.6696","Keith Barnes"
"25684","Margaret Tucker","Machine Learning Engineer","margaret_tucker@brlda.gov","(541)929-6915x6796","Angela James"
"25685","Janet Chambers","Data Engineer","janet_chambers@brlda.gov","(535)889-7347x8570","Richard Williams"
"25686","Shawna Miller","Data Engineer","shawna_miller@brlda.gov","535-944-9538x9178","Robert Turner"
"25687","Sherry Freeman","Statistician","sherry_freeman@brlda.gov","904-648-2810","Traci Fowler"
"25688","Clinton Hicks","Data Engineer","clinton_hicks@brlda.gov","(606)127-5078","Brianna Wagner"
"25689","Evelyn Herrera","Quality Assurance Analyst","evelyn_herrera@brlda.gov","6572884486","Michael Carr"
"25690","Michael Glenn","Business Analyst","michael_glenn@brlda.gov","625.114.9994x204","Sonya Sims"
"25691","Ann Hughes","Program Manager","ann_hughes@brlda.gov","376-555-0425","Joseph Wagner"
"25692","Wendy Rivas","Quality Assurance Analyst","wendy_rivas@brlda.gov","	+1-334-946-9665x315","Ryan Lewis"
"25693","Alison Montoya","Business Analyst","alison_montoya@brlda.gov","197-858-0853x759","Amber Ward"
"25694","Scott Taylor","Statistician","scott_taylor@brlda.gov","(988)788-5635x8216","Crystal Brown"
"25695","Robert Osborn","Machine Learning Engineer","robert_osborn@brlda.gov","228-124-8917x3076","Mary Anderson"
"25696","Stacey Ryan","Program Manager","stacey_ryan@brlda.gov","226.199.7135","Scott Martinez"
"25697","Sarah Avery","Data Engineer","sarah_avery@brlda.gov","(758)792-2568x431","Steve Diaz"
"25698","Megan Wade","Machine Learning Engineer","megan_wade@brlda.gov","	+1-022-577-1010","Michael Campbell"
"25699","Richard Castillo","Business Analyst","richard_castillo@brlda.gov","001-247-518-9133","Julie Ruiz"
"25700","Andrew Malone","Scrum Master","andrew_malone@brlda.gov","(024)858-5179x984","Katherine Smith"
"25701","Brian Gross","Project Manager","brian_gross@brlda.gov","735-045-7926","Tiffany Hess"
"25702","Evan Brown","Project Manager","evan_brown@brlda.gov","001-965-282-0407x58983","Jacqueline Haley"
"25703","Allison Mitchell","Business Analyst","allison_mitchell@brlda.gov","(436)184-4577x98798","Dr. Charlene Hicks"
"25704","Janice Alvarado","Scrum Master","janice_alvarado@brlda.gov","	+1-623-248-1990","Jo Hughes"
"25705","Lisa Lewis","Project Manager","lisa_lewis@brlda.gov","(387)182-6817x5018","Michelle Frazier"
"25706","Stephanie Gonzalez","Quality Assurance Analyst","stephanie_gonzalez@brlda.gov","224-895-7375","Katelyn Grant"
"25707","Elaine Stone","Business Analyst","elaine_stone@brlda.gov","(548)175-7761x10429","Timothy Steele"
"25708","John Walters","Data Engineer","john_walters@brlda.gov","	+1-199-980-0545","Mark Valdez"
"25709","Teresa Roberts","Program Manager","teresa_roberts@brlda.gov","819.752.6589x4248","Christina Johnson"
"25710","Sherry Atkinson","Statistician","sherry_atkinson@brlda.gov","(114)373-1537x68879","Tiffany Hess"
"25711","Shelley Owens","Program Manager","shelley_owens@brlda.gov","319-697-0372x6041","Laura Walters"
"25712","Becky Mitchell","Program Manager","becky_mitchell@brlda.gov","3286169226","Rose Baldwin"
"25713","Angelica Vasquez","Program Manager","angelica_vasquez@brlda.gov","001-766-182-4982x84060","Lauren Caldwell"
"25714","Steven Flowers","Project Manager","steven_flowers@brlda.gov","	+1-329-262-1507x8425","Leslie Sanchez"
"25715","Michael Rubio","Business Analyst","michael_rubio@brlda.gov","356071662","Jacqueline Espinoza"
"25716","Joseph Zimmerman","Data Scientist","joseph_zimmerman@brlda.gov","8445067100","Calvin Tucker"
"25717","Michael Lopez","Project Manager","michael_lopez@brlda.gov","525-724-8865x3153","William Cantu"
"25718","Joseph Baker","Scrum Master","joseph_baker@brlda.gov","	+1-700-931-5943x09015","Justin Taylor"
"25719","Jessica Atkinson","Data Engineer","jessica_atkinson@brlda.gov","360.439.1179x340","Michael Williams"
"25720","Jerry James","Project Manager","jerry_james@brlda.gov","361-649-0060x2138","Jeffrey Martin"
"25721","Billy Robinson","Statistician","billy_robinson@brlda.gov","	+1-495-389-0476x220","Brooke Duncan"
"25722","Amy Thompson","Data Analyst","amy_thompson@brlda.gov","	+1-206-076-1012x665","Marisa Nguyen"
"25723","Alice Ramos","Data Scientist","alice_ramos@brlda.gov","(665)075-4811x239","Jill Knight"
"25724","Herbert Carroll","Program Manager","herbert_carroll@brlda.gov","745-676-8818x1366","Michael Campos"
"25725","Denise Torres","Scrum Master","denise_torres@brlda.gov","026-954-2528x21616","Michelle Kramer"
"25726","Robert Ray","Data Analyst","robert_ray@brlda.gov","001-734-592-0260x62697","Jeffrey Mejia"
"25727","Mr. Jason White","Data Scientist","mr._jason_white@brlda.gov","(926)325-3896x22316","Roy Blair"
"25728","Allen Porter","Statistician","allen_porter@brlda.gov","8045755958","Ashley Davis"
"25729","Stephen Jones","Data Scientist","stephen_jones@brlda.gov","508.447.8567","Holly Hudson"
"25730","David Ball","Data Engineer","david_ball@brlda.gov","(498)938-0217x7795","James Kane"
"25731","Heidi Richardson","Quality Assurance Analyst","heidi_richardson@brlda.gov","	+1-474-471-0878x1558","Caleb Stanley"
"25732","Kenneth Wilkerson","Quality Assurance Analyst","kenneth_wilkerson@brlda.gov","391-975-4057x4338","Mark Yates"
"25733","Christopher Powell","Machine Learning Engineer","christopher_powell@brlda.gov","001-014-629-3758x0648","Rebecca Thomas"
"25734","Eric Moss","Project Manager","eric_moss@brlda.gov","496.549.7783","Jessica Gibbs"
"25735","Zachary Calderon","Quality Assurance Analyst","zachary_calderon@brlda.gov","639.129.8412x8329","Frederick Harris"
"25736","Alexander White","Business Analyst","alexander_white@brlda.gov","	+1-857-668-6457x6907","Heather Stanley"
"25737","Joseph Sims","Statistician","joseph_sims@brlda.gov","	+1-724-563-3067x28979","Ronald Jackson"
"25738","Linda Campbell","Statistician","linda_campbell@brlda.gov","756.950.2011x41778","Kimberly Taylor"
"25739","Christopher Randolph","Program Manager","christopher_randolph@brlda.gov","150.046.4969x938","Amy Lee"
"25740","Amanda West","Quality Assurance Analyst","amanda_west@brlda.gov","771.723.1946","Tammy Lee"
"25741","Kaitlyn Mcdonald","Quality Assurance Analyst","kaitlyn_mcdonald@brlda.gov","964-290-6310","Madison Harris"
"25742","Joseph Mclean","Business Analyst","joseph_mclean@brlda.gov","(833)713-4421","Caleb James"
"25743","Cindy Jones","Data Scientist","cindy_jones@brlda.gov","	+1-121-760-1878","Lisa White"
"25744","Amanda Garcia","Data Engineer","amanda_garcia@brlda.gov","(579)055-0490x20154","David Johnson"
"25745","Gail Preston","Quality Assurance Analyst","gail_preston@brlda.gov","766.705.0272","Hannah Taylor"
"25746","Joshua Allen","Quality Assurance Analyst","joshua_allen@brlda.gov","(618)434-9728","Sandra Daniels"
"25747","Michele Turner","Data Analyst","michele_turner@brlda.gov","001-886-683-8252x608","Mike Ballard"
"25748","Lindsey Velez","Project Manager","lindsey_velez@brlda.gov","9107346431","Hayden Ross"
"25749","Sarah Miller","Data Scientist","sarah_miller@brlda.gov","	+1-981-017-9175x172","Joshua Cabrera"
"25750","Crystal Phillips DDS","Project Manager","crystal_phillips_dds@brlda.gov","330.502.2452","Elizabeth Fisher"
"25751","James Graham PhD","Program Manager","james_graham_phd@brlda.gov","(231)815-5803","Amy Daniels"
"25752","Jason Clark","Machine Learning Engineer","jason_clark@brlda.gov","954-799-1703","Katherine Carter"
"25753","Kelly Adams MD","Business Analyst","kelly_adams_md@brlda.gov","757-191-8214x991","Michael Oneal"
"25754","Barbara Hanson","Scrum Master","barbara_hanson@brlda.gov","136-501-7121x9153","Nancy Jarvis"
"25755","Tammy Brown","Data Engineer","tammy_brown@brlda.gov","8627537009","Theresa Colon"
"25756","Jay Pope","Quality Assurance Analyst","jay_pope@brlda.gov","339.790.2010","Ricky Graham"
"25757","Mary Smith","Quality Assurance Analyst","mary_smith@brlda.gov","(490)743-7044","Spencer Kramer"
"25758","Timothy Haynes","Data Analyst","timothy_haynes@brlda.gov","671-582-9404","Pamela Johnson"
"25759","Judith West","Business Analyst","judith_west@brlda.gov","137.196.2692x666","Brandon Harris"
"25760","Rebecca Roberts","Data Analyst","rebecca_roberts@brlda.gov","248.838.5192x0320","Joshua Guzman"
"25761","David Hardin","Statistician","david_hardin@brlda.gov","403.184.4328","Daniel Berry"
"25762","Kayla Herrera","Program Manager","kayla_herrera@brlda.gov","250-000-2091x55759","Dustin Perez"
"25763","Michael Miller","Data Scientist","michael_miller@brlda.gov","001-206-408-6121x214","Joel Holt"
"25764","Amy Berger","Data Engineer","amy_berger@brlda.gov","(540)086-5693x962","Jasmine Love"
"25765","Jessica Harrell","Scrum Master","jessica_harrell@brlda.gov","4929019099","Mark Fowler"
"25766","Christina Sanders","Business Analyst","christina_sanders@brlda.gov","001-776-230-5232x431","Ana Medina"
"25767","Tyler West","Statistician","tyler_west@brlda.gov","672.566.9569","Mitchell Weiss"
"25768","Robert Klein","Business Analyst","robert_klein@brlda.gov","220.855.6383x67083","Matthew Porter"
"25769","Steven Murray","Scrum Master","steven_murray@brlda.gov","514.418.6750x40254","Cindy Middleton"
"25770","Mark Costa","Program Manager","mark_costa@brlda.gov","	+1-147-569-2494","Jonathan Hunt"
"25771","Shane Roy","Data Scientist","shane_roy@brlda.gov","784-640-5902","Jason Hill"
"25772","John Escobar","Data Scientist","john_escobar@brlda.gov","001-689-728-2845","Deborah Lee"
"25773","Alicia Clark","Quality Assurance Analyst","alicia_clark@brlda.gov","(296)174-8356x154","Dana Ramirez"
"25774","Mark Espinoza","Scrum Master","mark_espinoza@brlda.gov","864-478-5753x4761","Katherine Dawson"
"25775","Jonathan Hurst","Statistician","jonathan_hurst@brlda.gov","(721)049-7168x35958","Donald Collins"
"25776","Julia Romero","Data Analyst","julia_romero@brlda.gov","(466)366-1355","Angel Kent"
"25777","Stephanie Mendoza","Data Analyst","stephanie_mendoza@brlda.gov","001-599-282-8629x3061","Joseph Acevedo"
"25778","Cindy Middleton","Program Manager","cindy_middleton@brlda.gov","001-784-793-6236x4418","Michael Irwin"
"25779","Mark Hall","Data Scientist","mark_hall@brlda.gov","	+1-556-113-9027","Michael Barnes"
"25780","Nicole Scott","Program Manager","nicole_scott@brlda.gov","9794617638","Thomas Washington"
"25781","Matthew Williams","Project Manager","matthew_williams@brlda.gov","	+1-422-793-0544x3761","Sarah Nelson"
"25782","Amber Cunningham","Business Analyst","amber_cunningham@brlda.gov","376-434-3094x585","Randy Decker"
"25783","Alexandra Simmons","Data Engineer","alexandra_simmons@brlda.gov","100-722-1795","Justin Smith"
"25784","Kayla Guerrero","Business Analyst","kayla_guerrero@brlda.gov","8688068935","Benjamin Mcintosh"
"25785","Steven Vincent","Data Scientist","steven_vincent@brlda.gov","1008659725","Elizabeth Salazar"
"25786","Michael Stephens","Business Analyst","michael_stephens@brlda.gov","001-790-429-2511x46405","Lori Morton"
"25787","Kenneth Wilson","Data Engineer","kenneth_wilson@brlda.gov","739-716-3475x62043","Sue Glover"
"25788","Drew Moss","Project Manager","drew_moss@brlda.gov","	+1-491-497-9003x171","Kelli Jones"
"25789","Madison Rush","Data Engineer","madison_rush@brlda.gov","686.338.5226x566","Andre Miller"
"25790","Heather Ortiz","Data Engineer","heather_ortiz@brlda.gov","	+1-268-727-2197","Patricia Vasquez"
"25791","Manuel Davis MD","Machine Learning Engineer","manuel_davis_md@brlda.gov","819-709-8219x6514","Nichole Miller"
"25792","Morgan Caldwell","Data Scientist","morgan_caldwell@brlda.gov","(048)230-2040x7585","Shannon Freeman"
"25793","John Escobar","Statistician","john_escobar@brlda.gov","397-749-0291","Jason Hill"
"25794","James Calhoun","Data Scientist","james_calhoun@brlda.gov","	+1-031-295-3440","Lee Cook"
"25795","Molly Martin","Business Analyst","molly_martin@brlda.gov","(458)312-7825x76508","Lisa Anderson"
"25796","Lori Hester","Machine Learning Engineer","lori_hester@brlda.gov","001-017-670-4795x721","Donna White"
"25797","Diana Caldwell MD","Business Analyst","diana_caldwell_md@brlda.gov","5698288942","Sandy Anderson"
"25798","Tracy Hoffman","Scrum Master","tracy_hoffman@brlda.gov","838.905.1031x65132","Seth Mann"
"25799","Andrea Buckley","Business Analyst","andrea_buckley@brlda.gov","(796)559-3807x05552","Matthew Russell"
"25800","Julie Wallace","Business Analyst","julie_wallace@brlda.gov","(253)518-2351","Gerald Torres"
"25801","David Jones","Scrum Master","david_jones@brlda.gov","2019491344","Amy Anderson"
"25802","Noah Huang","Statistician","noah_huang@brlda.gov","(997)481-4625","Candace Morgan"
"25803","Michael Moody","Scrum Master","michael_moody@brlda.gov","5014967214","Jason Clark"
"25804","Stacy Cruz","Data Analyst","stacy_cruz@brlda.gov","	+1-598-890-3236x8255","Sandra Reynolds"
"25805","Catherine Moore","Scrum Master","catherine_moore@brlda.gov","780.515.2213x22735","Kathryn Pena"
"25806","Christopher Perez","Data Scientist","christopher_perez@brlda.gov","843.338.7495x8138","Todd Adams"
"25807","Christopher Maxwell","Data Analyst","christopher_maxwell@brlda.gov","186.425.6589x886","Melinda Kelley"
"25808","Gregory Wilson","Project Manager","gregory_wilson@brlda.gov","(134)912-2259","Jeffrey Morgan"
"25809","Betty Davis","Data Analyst","betty_davis@brlda.gov","4897861128","Alexa Clarke"
"25810","Jeffery Parsons","Business Analyst","jeffery_parsons@brlda.gov","6248286159","Oscar Freeman"
"25811","Troy Esparza","Machine Learning Engineer","troy_esparza@brlda.gov","(572)592-8011x5474","Katie Burke"
"25812","Margaret Morrow","Scrum Master","margaret_morrow@brlda.gov","(003)525-2097x29043","Deanna Brown"
"25813","Willie Adams","Project Manager","willie_adams@brlda.gov","008.981.8865x80136","Paul Perry"
"25814","Stephen Hunter","Data Scientist","stephen_hunter@brlda.gov","734.257.0401x31879","Michelle Frazier"
"25815","Mr. Steven Andersen","Program Manager","mr._steven_andersen@brlda.gov","	+1-586-887-2989x616","Kristin King"
"25816","Edward Ward MD","Quality Assurance Analyst","edward_ward_md@brlda.gov","950175230","Hannah Harris"
"25817","Gregory Richardson","Statistician","gregory_richardson@brlda.gov","506.599.2746x9671","Sheri Jones"
"25818","Jasmine Barber","Scrum Master","jasmine_barber@brlda.gov","	+1-634-582-4745x51470","Nathan White"
"25819","Thomas Garcia","Machine Learning Engineer","thomas_garcia@brlda.gov","001-340-973-6012","Heather Garcia"
"25820","Gary Gibbs","Program Manager","gary_gibbs@brlda.gov","992-513-5928","Justin Fields"
"25821","Thomas Smith MD","Project Manager","thomas_smith_md@brlda.gov","	+1-554-602-0339x62838","Elizabeth Fisher"
"25822","Emma Parrish","Data Engineer","emma_parrish@brlda.gov","(236)153-4194x40993","Christopher Doyle"
"25823","Matthew Powell","Quality Assurance Analyst","matthew_powell@brlda.gov","904.709.6681x555","Hayley Donaldson"
"25824","Justin Vance","Project Manager","justin_vance@brlda.gov","133.488.9701","Brandon Wiley Jr."
"25825","Matthew Stout","Project Manager","matthew_stout@brlda.gov","	+1-729-466-4934x1864","Christina Knapp"
"25826","Joseph Carter","Program Manager","joseph_carter@brlda.gov","(834)565-2870","Roy Carter"
"25827","Justin Nicholson","Business Analyst","justin_nicholson@brlda.gov","298-639-3307","Sarah Lane"
"25828","Monica Chavez","Business Analyst","monica_chavez@brlda.gov","1575962112","April Duffy"
"25829","Anthony Paul","Data Engineer","anthony_paul@brlda.gov","(805)607-6329x70610","Teresa Johnson"
"25830","Hannah Barber","Data Analyst","hannah_barber@brlda.gov","874.155.0180","Jamie Bullock"
"25831","Scott Mooney","Data Engineer","scott_mooney@brlda.gov","(525)705-2600","Barbara Carpenter"
"25832","Steven Joseph","Machine Learning Engineer","steven_joseph@brlda.gov","	+1-114-897-0746x8382","Linda Davis"
"25833","Mrs. Patty Banks","Business Analyst","mrs._patty_banks@brlda.gov","512-157-8116","Kelly Palmer"
"25834","Michael Banks","Data Scientist","michael_banks@brlda.gov","	+1-091-701-7537x059","Terry Mcmahon"
"25835","Brian Brown","Program Manager","brian_brown@brlda.gov","	+1-300-516-4304","Victor Jackson"
"25836","Brian Shannon","Data Analyst","brian_shannon@brlda.gov","1699784100","Keith Guerra"
"25837","Robin Rodriguez","Quality Assurance Analyst","robin_rodriguez@brlda.gov","864.545.0723","William George"
"25838","Victoria Leblanc","Statistician","victoria_leblanc@brlda.gov","883.136.0999x596","Steven Thomas"
"25839","Heather Hendricks","Data Scientist","heather_hendricks@brlda.gov","	+1-264-767-6098x539","Michael Hanson"
"25840","Edwin Gonzalez","Program Manager","edwin_gonzalez@brlda.gov","8401844210","Erin Pearson"
"25841","Maria Nelson","Machine Learning Engineer","maria_nelson@brlda.gov","129-395-2761","Virginia Johns"
